FMID,MarketName,Website,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,updateTime
1003562,Agritopia Farm Stand,http://www.agritopia.com,3000 E. Ray Road (Higley & Ray),Gilbert,Maricopa,Arizona,85233,,,,,,,,,-111.726,33.321899999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001561,Ahwatukee Farmers' Market,http://www.arizonafarmersmarkets.com,4700 E. Warner Rd.,Phoenix,Maricopa,Arizona,85044,10/06/2013 to 05/25/2014,Mon: 9:00 AM-1:00 PM;,06/01/2014 to 09/28/2014,Mon: 8:00 AM-11:00 AM;,,,,,-111.983133,33.331186000000002,Other,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,06/24/13 19:22
1000212,Aiken County Farmers Market,http://www.VisitAikenSC.com,897 Richland Avenue East,Aiken,Aiken,South Carolina,29801,,,,,,,,,-81.708494099999996,33.5568819,Local government building grounds,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/17/13 16:01
1008575,Airport District Collaborative Certified Farmers' Market,,805 Empire Ave,Modesto,Stanislaus,California,95354,06/14/2013 to 10/04/2013,Fri: 8:30 AM-12:00 PM;,,,,,,,-120.968681,37.626471000000002,Local government building grounds,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,06/26/13 15:17
1008054,Airport Farmers and Flea Market,http://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/212219902247327,17375 Spring Hill Dr,Brooksville,Hernando,Florida,34604,01/05/2013 to,Sat: 8:00 AM-3:00 PM;Sun: 8:00 AM-3:00 PM;,,,,,,,-82.441117000000006,28.48114,Other,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,06/14/13 09:52
1007542,Akebono Farmers’ Market,,Akebono Parking Lot,Pahoa,Hawaii County,Hawaii,,,,,,,,,,-154.95099999999999,19.497499999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001374,Akers of Strawberries,,1054 Melton Rd.,Baker,Okaloosa,Florida,32531,,,,,,,,,-86.701400000000007,30.797899999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 7 2010 10:59AM
1001801,Akron Farmers Market,,City Park,Akron,Plymouth,Iowa,51031,,,,,,,,,-96.557299999999998,42.8309,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005061,Akwesasne Farmers Market,,"469 State Route 37, across from Akwesasne Sports",Hogansburg,Franklin,New York,,,,,,,,,,-74.667699999999996,44.9739,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002217,Ala Moana Farmers' Market,http://www.alamoanafarmersmarket.com,1450 Ala Moana Blvd,Honolulu,Honolulu,Hawaii,96814,01/01/2013 to 12/31/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-157.84504999999999,21.291364000000002,Private business parking lot,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,06/25/13 18:23
1008612,Alachua County Farmers' Market,http://www.441market.com,5920 NW 13th Street,Gainesville,Alachua,Florida,32653,01/01/2013 to 12/31/2013,Sun: 8:30 AM-1:00 PM;,,,,,,,-82.352514999999997,29.710664999999999,Local government building grounds,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,06/27/13 10:09
1006312,Alamance County Farmers Market,,200 S. Main St.,Burlington,Alamance,North Carolina,27215,,,,,,,,,-79.435699999999997,36.094299999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
20003,Alameda Farmers' Market,http://www.pcfma.com,Haight Street at Webster,Alameda,,California,94502,,,,,,,,,-122.277,37.7742,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,
1004846,Alamo Farmers Market,,Buckhorn Ranch Road,Alamo,Lincoln,Nevada,89001,05/21/2013 to,Tue: 10:00 AM-5:00 PM;Wed: 10:00 AM-5:00 PM;Thu: 10:00 AM-5:00 PM;Fri: 10:00 AM-5:00 PM;Sat: 10:00 AM-5:00 PM;Sun: -5:00 PM;,,,,,,,-115.1435,37.330750000000002,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,06/11/13 19:20
1004801,Alamogordo Alameda Park Farmers' Market,,1987 White Sands Blvd,Alamogordo,Otero,New Mexico,,June to October,Wed:5:00 AM - sellout;Sat:9:00 AM - sellout;,,,,,,,-105.9606168,32.9126233,Other,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/ 9/12 17:47
1004789,Alamogordo Otero County Farmers' Market,,401 Fairgrounds Rd,Alamogordo,Otero,New Mexico,,January to December,Sat:8:30 AM - 11:00 AM;,,,,,,,-105.9606,32.926490000000001,Local government building grounds,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/15/12 14:32
1004070,Alamosa Farmers Market,http://www.alamosafarmersmarket.org,Main and State Streets Municipal Parking Lot,Alamosa,Alamosa,Colorado,81101,07/06/2013 to 10/05/2013,Sat: 8:00 AM-1:00 PM;,,,,,,,-105.864687,37.467892999999997,Other,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,06/17/13 13:57
1004425,Albany Downtown Farmers Market,http://www.eastbaker.net,Corner of W. Broad Ave. & N. Jackson St.,Albany,Dougherty,Georgia,31702,May to December,Sat:8:00 AM - 2:00 PM;,,,,,,,-84.153660000000002,31.576840000000001,Local government building grounds,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,05/24/12 18:23
1002175,Albany Farmers' Market,http://www.locallygrown.org,4th Avenue & Ellsworth Street,Albany,Linn,Oregon,97321,04/20/2013 to 11/23/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-123.105896,44.634984000000003,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,06/24/13 14:01
1005063,Albert Lea Farmers Market,http://www.albertleafarmersmarket.com,147 N. Broadway Ave,Albert Lea,Freeborn,Minnesota,56007,05/15/2013 to 10/30/2013,Wed: 4:00 PM-6:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,,,-93.369112000000001,43.650981999999999,Other,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,06/17/13 19:52
1003118,Alberta Farmers Market,,1500 NE Alberta Street,Portland,Multnomah,Oregon,97211,,,,,,,,,-122.65,45.559100000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004886,ALBERTA FARMERS MARKET,,21724 Highway 5 ,ALBERTA,WILCOX,Alabama,36720,,,,,,,,,-87.4101,32.231900000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1003007,Albion Farmers Market,,Main Street,Albion,Calhoun,Michigan,49224,,,,,,,,,-85.4148,41.395899999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 3 2010 2:44PM
1004766,Albuquerque Downtown Growers' Market,http://www.downtownabq.com/growersmarket,8th & Central NE,Albuquerque,Bernalillo,New Mexico,,May to November,Sat:7:00 AM - 12:00 PM;,,,,,,,-106.65675400000001,35.085833999999998,Other,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/ 9/12 18:32
1004761,Albuquerque Northeast Farmers' & Artisans' Market,http://www.abqnemarket.org,6400 Wyoming Blvd,Albuquerque,Bernalillo,New Mexico,,May to October,Tue:3:00 PM - 7:00 PM;,,,,,,,-106.55762,35.150599999999997,Educational institution,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/ 9/12 18:46
1007016,Albuquerque VA Growers' Market,,1501 San Pedro Drive SE,Albuquerque,Bernalillo,New Mexico,,,,,,,,,,-106.578,35.055300000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002222,Alcona Farmers Market,http://www.alconalocalfoods.org,320 S. State Steet (US23),Harrisville,Alcona,Michigan,48740,June to September,Sat:10:00 am - 1:00 pm;,April to May,Sat:10:00 am - 1:00 pm;,October to November,Sat:10:00 am - 1:00 pm;,,,-83.297300000000007,44.654699999999998,Federal/State government building grounds,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,05/19/11 12:38
1008252,Alderson Farmers Market,http://www.aldersonmarket.org,Rt. 3 Main Street,Alderson,Greenbrier,West Virginia,24910,,Sat: 8:00 AM-12:30 PM;,,,,,,,-80.642024000000006,37.725954000000002,Private business parking lot,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,06/20/13 07:04
1003236,Aldrich Arena Farmers Market,http://www.stpaulfarmersmarket.com,1850 White Bear Ave.,Maplewood,Ramsey,Minnesota,55109,,,,,,,,,-93.087699999999998,44.960900000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007238,Alexander City Downtown Market,http://www.mainstreetac.org,Braod Street,Alexander City,Tallapoosa,Alabama,35010,,,,,,,,,-85.954899999999995,32.944200000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000519,Alexandria Bay Farmers Market,,Route 12,Alexandria Bay,Jefferson,New York,13607,,,,,,,,,-75.915700000000001,44.331400000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002159,Alexandria Farmers Market,http://www.alexandriava.gov/market/farmersmarket.html,"301 King St., Market Square",Alexandria,Alexandria,Virginia,22314,,,,,,,,,-77.043000000000006,38.8048,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007366,Alexandria Farmers' Market,http://www.mfma.org/alexandria,2nd and Broadway,Alexandria,Douglas,Minnesota,56308,05/11/2013 to 06/15/2013,Sat: 9:00 AM-12:00 PM;,06/20/2013 to 10/31/2013,Tue: 9:00 AM-12:00 PM;Thu: 3:00 PM-6:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,-95.376723999999996,45.890763,Other,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,06/12/13 23:14
1008414,alfred farmers market,http://www.alfredfarmersmarket.com/,Viliage bandstand on Main,alfred,Allegany,New York,14802,07/07/2013 to 11/17/2013,Sun: 11:00 AM-3:00 PM;,,,,,,,-77.790121999999997,42.253728000000002,Educational institution,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,06/25/13 10:51
1007217,Algoma Farm Market,,SECOND ST. & CLARK STREET,Algoma,Kewaunee,Wisconsin,,,,,,,,,,-87.436300000000003,44.607700000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001300,Algonquin Farmers Market,,Washington St & S Harrison St.,Algonquin,,Illinois,60102,,,,,,,,,-88.293000000000006,42.164999999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001501,Alhambra Farmers Market,http://www.farmernet.com,Monterey & East Bay State Sts.,Alhambra,Los Angeles,California,91801,,,,,,,,,-118.123,34.094000000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007528,Alii Garden Market Place,,75-6129 Alii Drive,Kailua-Kona,,Hawaii,96740,,,,,,,,,-155.982,19.6144,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008835,Alisal Certified Farmers' Market,http://www.everyonesharvest.org,632 East Alisal Street,Salinas,Monterey,California,93905,06/18/2013 to 09/24/2013,Tue: 11:00 AM-4:00 PM;,,,,,,,-121.634203,36.673352000000001,Private business parking lot,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,07/ 9/13 20:10
1005548,All Locally Grown Produce,http://www.teenaspridecsa.com,20025 SW 270 Street,Homestead,Miami-Dade,Florida,33031,01/01/2013 to,Sun: 1:00 AM-4:00 AM;,,,,,,,-80.516728000000001,25.513552000000001,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,06/25/13 10:01
1000268,All-Local Farmers Market,http://www.stateplate.org,711 Whaley St,Columbia,Richland,South Carolina,29205,,,,,,,,,-81.035799999999995,33.984699999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 16 2010 5:06AM
1000168,All-Local Farmers Market 2,http://www.localharvest.org,Rosewood market on Rosewood Drive at Maple Street,Columbia,Richland,South Carolina,,,,,,,,,,-81.004400000000004,33.987400000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 16 2010 5:07AM
1001962,Allamakee Farmers Market,,1013 Rossville Road,Waukon,Allamakee,Iowa,52172,,Mon: 3:30 AM-6:00 AM;,,,,,,,-91.474199999999996,43.256900000000002,Local government building grounds,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,06/27/13 22:40
1002717,Allegan Farmers Market,,Water & Cutler,Allegan,Allegan,Michigan,49010,,,,,,,,,-85.858400000000003,42.528700000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008262,Alleghany Farmers Market,http://www.alleghanyfarmersmarket.com,HWY 18 N,Sparta,Alleghany,North Carolina,28675,05/11/2013 to 10/12/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-81.122592999999995,36.503003,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,06/20/13 11:14
1002836,Allen County Farmers' Market,,4-20 S. Washington St.,Iola,Allen,Kansas,66749,April to October,Thu:5:30 PM - 7:00 PM;,,,,,,,-95.405501099999995,37.922165,Closed-off public street,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,05/24/12 13:52
1008454,Allen Street Farmers Market,http://www.allenneighborhoodcenter.org/food/market,1619 E. Kalamazoo,Lansing,Ingham,Michigan,48912,01/01/2013 to 12/31/2013,Wed: 2:30 PM-7:00 PM;,,,,,,,-84.526307000000003,42.729961000000003,Private business parking lot,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,06/25/13 14:46
1007413,Allendale County Farmers Market,,Corner of Bay Street & US Highway 301,Allendale,Allendale,South Carolina,29810,,,,,,,,,-81.319100000000006,33.004399999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007716,Allentown Farigrounds Farmers Market,http://www.fairgroundsfarmersmkt.com,1825 Chew Street,Allentown,Lehigh,Pennsylvania,18104,,,,,,,,,-75.494200000000006,40.6008,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007083,Allentown Turnpike Plaza Farmers Market,,Route 9,Allentown,Lehigh,Pennsylvania,18104,,,,,,,,,-75.490183000000002,40.608431000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002964,Alliance Farmers Market,,3rd & Box Butte Ave.,Alliance,Box Butte,Nebraska,69301,,,,,,,,,-102.871,42.097099999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005675,Alliance Farmers' Market,http://www.alliancefarmersmarket.com,Corner of E. Main St. and Mechanic Ave.,Alliance,Stark,Ohio,44601,06/15/2013 to 10/12/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-81.102400000000003,40.921599999999998,Other,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,06/13/13 11:25
1006739,Alliance for the Arts GreenMarket,http://www.artinlee.org,10091 McGregor Boulevard,Ft. Myers,Lee,Florida,33919,,Sat: 9:00 AM-1:00 PM;,,,,,,,-81.891279999999995,26.595210000000002,Other,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,06/12/13 13:58
1002683,Allston Farmers' Market,http://www.dining.harvard.edu/flp/ag_market.html,175 North Harvard Street,Allston,Middlesex,Massachusetts,2134,"June 17, 2012 to October 28, 2012",Fri:3:00 pm - 7:00 pm;,,,,,,,-71.129900000000006,42.362900000000003,Educational institution,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,01/19/12 11:56
1005134,Allston Village Farmers Market,http://www.allstonbrightoncdc.org/,500 Cambridge St.,Boston,Suffolk,Massachusetts,2134,05/18/2013 to 10/26/2013,Sat: 11:00 AM-3:00 PM;,,,,,,,-71.137841800000004,42.353383999999998,Educational institution,Y,Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,06/13/13 07:48
1006816,Alma Farmers Market,,"City Auditorium on Main Street, Downtown",Alma,Harlan,Nebraska,68920,,,,,,,,,-99.362499999999997,40.1008,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002250,Alma Farmers' Market,,Pine & Downie Streets,Alma,Gratiot,Michigan,48801,05/04/2013 to 10/31/2013,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-84.656983999999994,43.380270000000003,Local government building grounds,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,06/24/13 14:33
1007836,Almont Farmers' Market,http://www.almontfarmersmarket.com,Van Dyke at School Street (northwest corner),Almont,Lapeer County,Michigan,,,,,,,,,,-83.047499999999999,42.921599999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006235,Aloha Farmers Market,http://www.alohafarmersmarket.com,18631 SW Tualatin Valley Hw,Aloha,Washington,Oregon,97007,,,,,,,,,-122.87,45.494100000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1004894,Alpena Farmers' Market,http://www.alpenafarmersmarket.org,208 N. First Street,Alpena,Alpena,Michigan,49707,05/25/2013 to 10/26/2013,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,Sat: 10:00 AM-2:00 PM;,,,,,-83.429896999999997,45.061183999999997,Local government building grounds,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,06/22/13 16:35
1005447,Alpha Nursery Farmers' Market,http://www.alpha-nursery.com,"12 Alpha Lane,",Cascade,Valley,Idaho,83611,07/10/2013 to 09/28/2013,Wed: 10:00 AM-5:00 PM;,,,,,,,-115.998,44.4251,Private business parking lot,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,07/11/13 15:51
1000735,ALPHARETTA FARMERS MARKET,http://www.alpharettafarmersmarket.com,OLD CANTON STREET,ALPHARETTA,Fulton,Georgia,30009,,Sat: 8:00 AM-12:30 PM;,04/12/2014 to 10/04/2014,Sat: 8:00 AM-12:30 PM;,,,,,-84.295140000000004,34.075892000000003,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,06/28/13 09:29
1007633,Alpine Flowerland Farmers' Market,,3801 Alpine Ave NW,Comstock Park,Kent,Michigan,49321,,,,,,,,,-85.438599999999994,44.336500000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1005987,Alsip Farmers Market,http://www.merrillsmarkets.com,12600 Kedzie Ave.,Alsip,Cook,Illinois,60803,June to September,Fri:9:00 AM - 1:00 PM;,,,,,,,-87.700423999999998,41.665698999999996,Other,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,04/25/12 13:52
1003276,Altadena Farmers' Market,http://www.altadenafarmersmarket.com,600 W Palm Ave,Altadena,Los Angeles,California,91001,01/01/2013 to 12/31/2013,Wed: 4:00 PM-8:00 PM;,,,,,,,-118.15813,34.200378999999998,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,06/16/13 20:14
1004383,Altamont Farmer's Market,,Main Street & Maple Avenue,Altamont,Albany,New York,12009,July to September,Mon:11:00 am - 6:00 pm;Tue:11:00 am - 6:00 pm;Thu:11:00 am - 6:00 pm;Fri:11:00 am - 6:00 pm;Sat:10:00 am - 2:00 pm;sun:10:00 am - 2:00 pm;,,,,,,,-74.032499999999999,42.701300000000003,Private business parking lot,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,05/ 4/11 15:59
1000357,Altavista Farmers Market,http://www.ci.altavista.va.us,Trade Lot,Altavista,Campbell,Virginia,24517,,,,,,,,,-79.283799999999999,37.118499999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006749,Alton Farmers and Artisans Market,http://www.AltonMainStreet.org,900 Piasa Street,Alton,Madison,Illinois,62002,06/01/2013 to 10/12/2013,Wed: 4:00 PM-7:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-90.185394000000002,38.895809,Private business parking lot,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,06/25/13 20:48
1004154,Altoona Farmers Market,,Heritage Plaza,Altoona,Blair,Pennsylvania,16601,,,,,,,,,-78.246200000000002,40.678699999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001100,Altus Farmers Market,,1116 North Main ST,Altus,Jackson,Oklahoma,73521,June to October,Tue:5:00 pm - 8:00 pm;Fri:5:00 pm - 8:00 pm;,,,,,,,-99.333600000000004,34.649099999999997,Private business parking lot,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,04/20/11 12:47
1006578,Alum Rock Village Farmers' Market,http://www.pcfma.com/market_home.php?market_id=43,57 N White Rd.,San Jose,Santa Clara,California,95127,January to December,sun:8:00 AM - 1:00 PM;,,,,,,,-121.829184,37.365611999999999,Local government building grounds,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,06/13/12 12:00
1001733,Alva Farmers Market,,102 North 2d,Alva,Woods,Oklahoma,73717,,,,,,,,,-98.660200000000003,36.808300000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005644,Amador Farmers' Market-- Jackson,http://www.amadorfarmersmarket.com,Hwy 49 near Hwy 88,Jackson,Amador,California,95642,May to October,sun:10:00 AM - 1:00 PM;,,,,,,,-120.7747,38.34751,Private business parking lot,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,05/12/12 10:43
1005645,Amador Farmers' Market-- Pine Grove,http://www.amadorfarmersmarket.com,Hwy 88 at Irishtown Rd.,Pine Grove,Amador,California,95665,June to October,Wed:3:00 PM - 6:00 PM;,,,,,,,-120.6583,38.413029999999999,Local government building grounds,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,05/12/12 10:50
1005646,Amador Farmers' Market-- Sutter Creek,http://www.amadorfarmersmarket.com,Eureka St. & Highway 49,Sutter Creek,Amador,California,95685,June to September,Sat:8:00 AM - 11:00 AM;,,,,,,,-120.8017,38.392829999999996,Private business parking lot,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,05/12/12 10:55
1008490,Ambler Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,Butler Pike at Maple Ave,Ambler,Montgomery,Pennsylvania,19428,06/01/2013 to 11/23/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.225339000000005,40.153274000000003,Private business parking lot,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,06/25/13 17:17
1001826,Ambridge Farmers Market,,St. Mary's Church Parking Lot,Ambridge,Beaver,Pennsylvania,15003,,,,,,,,,-80.224999999999994,40.581899999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008321,Amelia Barter Town Farmers Market,http://www.Ameliamarket.org,Farmers Market at the Fairgrounds,Amelia Court House,Amelia,Virginia,23002,06/04/2013 to 08/27/2013,Tue: 5:00 PM-;,,,,,,,-77.984420999999998,37.328752000000001,Local government building grounds,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,06/22/13 13:58
1008399,Amelia Farmers Market,http://www.ameliafarmersmarket.com,6800 First Coast Hwy,Amelia Island,Nassau,Florida,32034,01/01/2013 to 12/31/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-81.454531000000003,30.579785999999999,Other,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,06/25/13 07:04
